indicator,iso3,year,value,source,downloaded_at,is_estimate,n_countries
SI.POV.GINI,OED,2016,32.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2017,32.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2018,32.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2019,32.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2020,32.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2021,32.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2022,32.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2023,32.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,OED,2024,32.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2010,51.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2011,51.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2012,51.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2013,51.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2014,50.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2015,50.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2016,50.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2017,50.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2018,50.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2019,49.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2020,49.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2021,49.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2022,49.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2023,49.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PAN,2024,48.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2010,45.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2011,45.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2012,44.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2013,44.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2014,44.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2015,43.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2016,43.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2017,43.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2018,42.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2019,42.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2020,41.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2021,41.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2022,41.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2023,40.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PER,2024,40.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2010,50.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2011,50.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2012,50.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2013,49.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2014,49.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2015,48.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2016,48.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2017,47.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2018,47.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2019,46.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2020,46.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2021,45.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2022,45.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2023,44.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,PRY,2024,44.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2010,43.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2011,43.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2012,42.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2013,42.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2014,42.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2015,41.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2016,41.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2017,41.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2018,40.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2019,40.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2020,40.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2021,39.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2022,39.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2023,39.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,SLV,2024,38.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2010,44.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2011,44.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2012,44.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2013,43.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2014,43.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2015,43.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2016,42.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2017,42.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2018,42.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2019,42.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2020,41.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2021,41.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2022,41.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2023,41.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,URY,2024,40.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2010,44.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2012,45.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2014,46.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2016,46.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2018,47.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2020,48.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2022,48.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,VEN,2024,49.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2010,38.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2011,38.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2012,38.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2013,38.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2014,38.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2015,38.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2016,38.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2017,38.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2018,37.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2019,37.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2020,37.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2021,37.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2022,37.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2023,37.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.GINI,WLD,2024,37.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2010,26.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2011,28.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2012,29.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2013,30.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2014,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2015,32.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2016,33.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2017,34.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2018,35.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2019,36.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2020,40.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2021,38.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2022,39.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2023,40.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ARG,2024,41.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2010,44.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2011,44.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2012,43.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2013,43.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2014,42.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2015,41.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2016,41.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2017,40.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2018,40.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2019,39.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2020,41.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2021,38.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2022,37.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2023,37.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BOL,2024,36.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2010,28.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2011,28.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2012,28.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2013,28.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2014,28.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2015,28.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2016,28.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2017,28.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2018,27.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2019,27.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2020,30.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2021,27.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2022,27.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2023,27.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,BRA,2024,27.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2010,22.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2011,21.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2012,20.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2013,19.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2014,18.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2015,16.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2016,15.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2017,14.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2018,13.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2019,11.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2020,13.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2021,9.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2022,8.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2023,7.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CHL,2024,6.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2010,40.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2011,40.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2012,39.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2013,39.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2014,38.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2015,38.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2016,37.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2017,37.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2018,36.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2019,35.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2020,38.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2021,34.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2022,34.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2023,33.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,COL,2024,32.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2010,21.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2011,21.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2012,20.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2013,20.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2014,20.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2015,20.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2016,19.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2017,19.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2018,19.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2019,19.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2020,21.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2021,18.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2022,18.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2023,18.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CRI,2024,18.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2010,19.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2011,19.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2012,19.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2013,19.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2014,20.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2015,20.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2016,20.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2017,21.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2018,21.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2019,21.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2020,24.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2021,22.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2022,22.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2023,22.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,CUB,2024,23.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2010,41.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2011,40.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2012,39.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2013,37.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2014,36.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2015,34.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2016,33.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2017,32.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2018,30.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2019,29.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2020,31.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2021,26.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2022,25.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2023,24.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,DOM,2024,23.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2010,32.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2011,32.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2012,31.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2013,31.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2014,31.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2015,30.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2016,30.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2017,29.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2018,28.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2019,28.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2020,30.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2021,27.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2022,26.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2023,26.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,ECU,2024,26.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2010,54.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2011,54.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2012,54.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2013,54.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2014,54.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2015,54.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2016,55.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2017,55.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2018,55.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2019,55.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2020,58.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2021,55.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2022,55.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2023,55.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,GTM,2024,55.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2010,60.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2011,60.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2012,60.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2013,61.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2014,61.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2015,61.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2016,61.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2017,62.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2018,62.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2019,62.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2020,65.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2021,63.3,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2022,63.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2023,63.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HND,2024,64.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2010,58.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2011,58.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2012,58.6,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2013,58.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2014,58.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2015,58.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2016,58.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2017,58.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2018,58.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2019,58.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2020,61.9,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2021,59.0,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2022,59.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2023,59.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,HTI,2024,59.2,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2010,46.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2011,45.4,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2012,44.8,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2013,44.1,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2014,43.5,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2015,42.7,World Bank API v2,2026-09-24T17:30:00Z,False,
SI.POV.NAHC,MEX,2016,42.0,World Bank API v2,2026-09-24T17:30:00Z,False,
